event_id,frame_id,image_path,object,timestamp,latitude,longitude,altitude,movement
1,frame_0001.jpg,frames/frame_0001.jpg,car,0.03336666666666667,19.0761,72.87780000000001,50.1,moving
1,frame_0001.jpg,frames/frame_0001.jpg,car,0.03336666666666667,19.0761,72.87780000000001,50.1,moving
1,frame_0001.jpg,frames/frame_0001.jpg,car,0.03336666666666667,19.0761,72.87780000000001,50.1,moving
1,frame_0001.jpg,frames/frame_0001.jpg,car,0.03336666666666667,19.0761,72.87780000000001,50.1,moving
2,frame_0002.jpg,frames/frame_0002.jpg,car,0.06673333333333334,19.0762,72.87790000000001,50.2,moving
2,frame_0002.jpg,frames/frame_0002.jpg,car,0.06673333333333334,19.0762,72.87790000000001,50.2,moving
2,frame_0002.jpg,frames/frame_0002.jpg,car,0.06673333333333334,19.0762,72.87790000000001,50.2,moving
2,frame_0002.jpg,frames/frame_0002.jpg,car,0.06673333333333334,19.0762,72.87790000000001,50.2,moving
3,frame_0003.jpg,frames/frame_0003.jpg,car,0.10010000000000001,19.0763,72.878,50.3,moving
3,frame_0003.jpg,frames/frame_0003.jpg,car,0.10010000000000001,19.0763,72.878,50.3,moving
3,frame_0003.jpg,frames/frame_0003.jpg,car,0.10010000000000001,19.0763,72.878,50.3,moving
3,frame_0003.jpg,frames/frame_0003.jpg,car,0.10010000000000001,19.0763,72.878,50.3,moving
4,frame_0004.jpg,frames/frame_0004.jpg,car,0.13346666666666668,19.0764,72.8781,50.4,moving
4,frame_0004.jpg,frames/frame_0004.jpg,car,0.13346666666666668,19.0764,72.8781,50.4,moving
4,frame_0004.jpg,frames/frame_0004.jpg,car,0.13346666666666668,19.0764,72.8781,50.4,moving
4,frame_0004.jpg,frames/frame_0004.jpg,car,0.13346666666666668,19.0764,72.8781,50.4,moving
4,frame_0004.jpg,frames/frame_0004.jpg,car,0.13346666666666668,19.0764,72.8781,50.4,moving
5,frame_0005.jpg,frames/frame_0005.jpg,car,0.16683333333333333,19.0765,72.8782,50.5,moving
5,frame_0005.jpg,frames/frame_0005.jpg,car,0.16683333333333333,19.0765,72.8782,50.5,moving
5,frame_0005.jpg,frames/frame_0005.jpg,car,0.16683333333333333,19.0765,72.8782,50.5,moving
5,frame_0005.jpg,frames/frame_0005.jpg,car,0.16683333333333333,19.0765,72.8782,50.5,moving
6,frame_0006.jpg,frames/frame_0006.jpg,car,0.20020000000000002,19.0766,72.87830000000001,50.6,moving
6,frame_0006.jpg,frames/frame_0006.jpg,car,0.20020000000000002,19.0766,72.87830000000001,50.6,moving
6,frame_0006.jpg,frames/frame_0006.jpg,car,0.20020000000000002,19.0766,72.87830000000001,50.6,moving
7,frame_0007.jpg,frames/frame_0007.jpg,car,0.23356666666666667,19.0767,72.8784,50.7,moving
7,frame_0007.jpg,frames/frame_0007.jpg,car,0.23356666666666667,19.0767,72.8784,50.7,moving
7,frame_0007.jpg,frames/frame_0007.jpg,car,0.23356666666666667,19.0767,72.8784,50.7,moving
7,frame_0007.jpg,frames/frame_0007.jpg,car,0.23356666666666667,19.0767,72.8784,50.7,moving
8,frame_0008.jpg,frames/frame_0008.jpg,car,0.26693333333333336,19.076800000000002,72.8785,50.8,moving
8,frame_0008.jpg,frames/frame_0008.jpg,car,0.26693333333333336,19.076800000000002,72.8785,50.8,moving
8,frame_0008.jpg,frames/frame_0008.jpg,car,0.26693333333333336,19.076800000000002,72.8785,50.8,moving
9,frame_0009.jpg,frames/frame_0009.jpg,car,0.3003,19.076900000000002,72.8786,50.9,moving
9,frame_0009.jpg,frames/frame_0009.jpg,car,0.3003,19.076900000000002,72.8786,50.9,moving
9,frame_0009.jpg,frames/frame_0009.jpg,car,0.3003,19.076900000000002,72.8786,50.9,moving
10,frame_0010.jpg,frames/frame_0010.jpg,car,0.33366666666666667,19.077,72.87870000000001,51.0,moving
10,frame_0010.jpg,frames/frame_0010.jpg,car,0.33366666666666667,19.077,72.87870000000001,51.0,moving
10,frame_0010.jpg,frames/frame_0010.jpg,car,0.33366666666666667,19.077,72.87870000000001,51.0,moving
11,frame_0011.jpg,frames/frame_0011.jpg,car,0.3670333333333334,19.0771,72.8788,51.1,moving
11,frame_0011.jpg,frames/frame_0011.jpg,car,0.3670333333333334,19.0771,72.8788,51.1,moving
11,frame_0011.jpg,frames/frame_0011.jpg,car,0.3670333333333334,19.0771,72.8788,51.1,moving
12,frame_0012.jpg,frames/frame_0012.jpg,car,0.40040000000000003,19.0772,72.8789,51.2,moving
12,frame_0012.jpg,frames/frame_0012.jpg,car,0.40040000000000003,19.0772,72.8789,51.2,moving
12,frame_0012.jpg,frames/frame_0012.jpg,car,0.40040000000000003,19.0772,72.8789,51.2,moving
12,frame_0012.jpg,frames/frame_0012.jpg,car,0.40040000000000003,19.0772,72.8789,51.2,moving
13,frame_0013.jpg,frames/frame_0013.jpg,car,0.4337666666666667,19.0773,72.879,51.3,moving
13,frame_0013.jpg,frames/frame_0013.jpg,car,0.4337666666666667,19.0773,72.879,51.3,moving
13,frame_0013.jpg,frames/frame_0013.jpg,car,0.4337666666666667,19.0773,72.879,51.3,moving
13,frame_0013.jpg,frames/frame_0013.jpg,car,0.4337666666666667,19.0773,72.879,51.3,moving
14,frame_0014.jpg,frames/frame_0014.jpg,car,0.46713333333333334,19.0774,72.87910000000001,51.4,moving
14,frame_0014.jpg,frames/frame_0014.jpg,car,0.46713333333333334,19.0774,72.87910000000001,51.4,moving
14,frame_0014.jpg,frames/frame_0014.jpg,car,0.46713333333333334,19.0774,72.87910000000001,51.4,moving
14,frame_0014.jpg,frames/frame_0014.jpg,car,0.46713333333333334,19.0774,72.87910000000001,51.4,moving
15,frame_0015.jpg,frames/frame_0015.jpg,car,0.5005000000000001,19.0775,72.8792,51.5,moving
15,frame_0015.jpg,frames/frame_0015.jpg,car,0.5005000000000001,19.0775,72.8792,51.5,moving
15,frame_0015.jpg,frames/frame_0015.jpg,car,0.5005000000000001,19.0775,72.8792,51.5,moving
15,frame_0015.jpg,frames/frame_0015.jpg,car,0.5005000000000001,19.0775,72.8792,51.5,moving
16,frame_0016.jpg,frames/frame_0016.jpg,car,0.5338666666666667,19.0776,72.8793,51.6,moving
16,frame_0016.jpg,frames/frame_0016.jpg,car,0.5338666666666667,19.0776,72.8793,51.6,moving
16,frame_0016.jpg,frames/frame_0016.jpg,car,0.5338666666666667,19.0776,72.8793,51.6,moving
16,frame_0016.jpg,frames/frame_0016.jpg,car,0.5338666666666667,19.0776,72.8793,51.6,moving
17,frame_0017.jpg,frames/frame_0017.jpg,car,0.5672333333333334,19.0777,72.8794,51.7,moving
17,frame_0017.jpg,frames/frame_0017.jpg,car,0.5672333333333334,19.0777,72.8794,51.7,moving
17,frame_0017.jpg,frames/frame_0017.jpg,car,0.5672333333333334,19.0777,72.8794,51.7,moving
18,frame_0018.jpg,frames/frame_0018.jpg,car,0.6006,19.0778,72.87950000000001,51.8,moving
18,frame_0018.jpg,frames/frame_0018.jpg,car,0.6006,19.0778,72.87950000000001,51.8,moving
18,frame_0018.jpg,frames/frame_0018.jpg,car,0.6006,19.0778,72.87950000000001,51.8,moving
19,frame_0019.jpg,frames/frame_0019.jpg,car,0.6339666666666667,19.0779,72.87960000000001,51.9,moving
19,frame_0019.jpg,frames/frame_0019.jpg,car,0.6339666666666667,19.0779,72.87960000000001,51.9,moving
19,frame_0019.jpg,frames/frame_0019.jpg,car,0.6339666666666667,19.0779,72.87960000000001,51.9,moving
20,frame_0020.jpg,frames/frame_0020.jpg,car,0.6673333333333333,19.078,72.8797,52.0,moving
20,frame_0020.jpg,frames/frame_0020.jpg,car,0.6673333333333333,19.078,72.8797,52.0,moving
20,frame_0020.jpg,frames/frame_0020.jpg,car,0.6673333333333333,19.078,72.8797,52.0,moving
21,frame_0021.jpg,frames/frame_0021.jpg,car,0.7007000000000001,19.0781,72.8798,52.1,moving
21,frame_0021.jpg,frames/frame_0021.jpg,car,0.7007000000000001,19.0781,72.8798,52.1,moving
21,frame_0021.jpg,frames/frame_0021.jpg,car,0.7007000000000001,19.0781,72.8798,52.1,moving
22,frame_0022.jpg,frames/frame_0022.jpg,car,0.7340666666666668,19.0782,72.8799,52.2,moving
22,frame_0022.jpg,frames/frame_0022.jpg,car,0.7340666666666668,19.0782,72.8799,52.2,moving
23,frame_0023.jpg,frames/frame_0023.jpg,car,0.7674333333333334,19.078300000000002,72.88000000000001,52.3,moving
23,frame_0023.jpg,frames/frame_0023.jpg,car,0.7674333333333334,19.078300000000002,72.88000000000001,52.3,moving
23,frame_0023.jpg,frames/frame_0023.jpg,car,0.7674333333333334,19.078300000000002,72.88000000000001,52.3,moving
24,frame_0024.jpg,frames/frame_0024.jpg,car,0.8008000000000001,19.078400000000002,72.8801,52.4,moving
24,frame_0024.jpg,frames/frame_0024.jpg,car,0.8008000000000001,19.078400000000002,72.8801,52.4,moving
24,frame_0024.jpg,frames/frame_0024.jpg,car,0.8008000000000001,19.078400000000002,72.8801,52.4,moving
25,frame_0025.jpg,frames/frame_0025.jpg,car,0.8341666666666667,19.078500000000002,72.8802,52.5,moving
25,frame_0025.jpg,frames/frame_0025.jpg,car,0.8341666666666667,19.078500000000002,72.8802,52.5,moving
25,frame_0025.jpg,frames/frame_0025.jpg,car,0.8341666666666667,19.078500000000002,72.8802,52.5,moving
26,frame_0026.jpg,frames/frame_0026.jpg,car,0.8675333333333334,19.0786,72.8803,52.6,moving
26,frame_0026.jpg,frames/frame_0026.jpg,car,0.8675333333333334,19.0786,72.8803,52.6,moving
26,frame_0026.jpg,frames/frame_0026.jpg,car,0.8675333333333334,19.0786,72.8803,52.6,moving
27,frame_0027.jpg,frames/frame_0027.jpg,car,0.9009000000000001,19.0787,72.88040000000001,52.7,moving
